Date,Device,Address,Clicks,Visitors,Group
2023-05-24,Mobile,fyttlyf/enterprise/product/enterprise-manage-risk///,14,22,Control
2023-05-24,Other,fyttlyf/business/product/getting-started-fundraise///,8,11,Control
2023-05-24,Other,fyttlyf/business/product/business-contact-sales/thank-you///,10,20,Control
2023-05-24,Other,fyttlyf///money-holds///,12,18,Control
2023-05-24,Tablet,fyttlyf/personal/campaign/campaigns-taxes///,3,25,Control
2023-05-24,Laptop,fyttlyf/general//account-sign-up///,3,12,Control
2023-05-24,Other,fyttlyf/personal/buy/buy-online///,8,23,Control
2023-05-24,Laptop,fyttlyf///credit-pala-easy-payments-offer-end///,5,40,Control
2023-05-24,Laptop,fyttlyf/personal//ct///,4,39397,Control
2023-05-24,Laptop,fyttlyf/business/product/business-accept-payments///,166,3479,Control
2023-05-24,Laptop,fyttlyf/both/product/digital-wallet-mobile-apps///,341,1343,Control
2023-05-24,Mobile,fyttlyf/personal/campaign/campaigns-digital-wallet/ways-to-pay/affiliate///,2924,5135,Control
2023-05-24,Laptop,fyttlyf/business/product/business///,699,1995,Control
2023-05-24,Tablet,fyttlyf///about-payment-methods///,14,33,Control
2023-05-24,Laptop,fyttlyf///page-not-found///,3,334,Control
2023-05-24,Mobile,fyttlyf/business/product/business-pos-system///,167,585,Control
2023-05-24,Laptop,fyttlyf/enterprise/product/enterprise-pay-later///,18,147,Control
2023-05-24,Other,fyttlyf/personal//offers///,12,49,Control
2023-05-24,Laptop,fyttlyf/personal/internal/digital-wallet-manage-money/fyttlyf-cashback-mastercard///,13,100,Experiment
2023-05-24,Mobile,fyttlyf/enterprise/product/enterprise-accept-payments///,18,110,Control
2023-05-24,Mobile,fyttlyf/personal/product/digital-wallet-send-receive-money/request-money///,10,43,Experiment
2023-05-24,Laptop,fyttlyf/business//business-roadmap///,2,581,Control
2023-05-24,Mobile,fyttlyf/personal/sem/pay-with-rewards-capitalone///,55,301,Control
2023-05-24,Laptop,fyttlyf/business/product/business-accept-payments/invoice///,16,23,Experiment
2023-05-24,Laptop,fyttlyf/business/product/business-pos-system/pricing///,12,105,Control
2023-05-24,Laptop,fyttlyf/personal//travel///,5,27,Experiment
2023-05-24,Other,fyttlyf/both/security/security///,9,49,Control
2023-05-24,Laptop,fyttlyf/business/product/business-contact-sales/thank-you///,73,254,Control
2023-05-24,Laptop,fyttlyf/general//law-enforcement///,3,35,Control
2023-05-24,Laptop,fyttlyf///spotify-premium-offer///,84,1195,Experiment
2023-05-24,Laptop,fyttlyf/business/product/business-platforms-and-marketplaces///,10,43,Experiment
2023-05-24,Mobile,fyttlyf/business/product/business-financial-services/debit-card///,13,15,Experiment
2023-05-24,Mobile,fyttlyf///pay-taxes-with-fyttlyf-credit///,6,15,Experiment
2023-05-24,Laptop,fyttlyf///pay-with-rewards-amex///,7,59,Control
2023-05-24,Tablet,fyttlyf/business/product/pricing///,20,16,Control
2023-05-24,Mobile,fyttlyf/personal/product/digital-wallet-manage-money/add-cash///,15,49,Experiment
2023-05-24,Mobile,fyttlyf/enterprise/product/enterprise-make-payments///,4,31,Experiment
2023-05-24,Mobile,fyttlyf/personal/product/digital-wallet-send-receive-money/start-selling///,6,27,Experiment
2023-05-24,Tablet,fyttlyf/personal/product/digital-wallet-manage-money/add-cash///,11,13,Control
2023-05-24,Laptop,fyttlyf/personal//send-money-to-mexico///,13,51,Control
2023-05-24,Laptop,fyttlyf/sem//account-selection-signup///,5,33,Experiment
2023-05-24,Laptop,fyttlyf/business/product/donations-fyttlyf-giving-fund-updates///,13,20,Control
2023-05-24,Tablet,fyttlyf/personal/product/digital-wallet-manage-money/start-saving///,12,15,Control
2023-05-24,Laptop,fyttlyf/personal//send-money-to-india///,3,24,Experiment
2023-05-24,Tablet,fyttlyf/both/security/security-protect-your-account///,6,14,Control
2023-05-24,Laptop,fyttlyf/personal/product/digital-wallet-send-receive-money/giving///,9,30,Experiment
2023-05-24,Laptop,fyttlyf/business/product/education///,7,9,Control
2023-05-24,Tablet,fyttlyf/enterprise/product/enterprise-consumer-network///,7,10,Control
2023-05-24,Other,fyttlyf/personal/buy/fees///,10,23,Experiment
2023-05-24,Other,fyttlyf/personal/sem/pay-with-rewards-capitalone///,11,31,Control
2023-05-24,Tablet,fyttlyf/both/security/security///,6,22,Experiment
2023-05-24,Other,fyttlyf/personal//gaming///,4,13,Control
2023-05-24,Mobile,fyttlyf/personal//home///,8,19,Experiment
2023-05-24,Tablet,fyttlyf/enterprise/product/enterprise-pay-later///,9,24,Control
2023-05-24,Mobile,fyttlyf/consumer/campaign/p2p-5dollarw3-mar23-tnc///,6,17,Control
2023-05-24,Laptop,fyttlyf/business/legal/fyttlyf-business-loan-faq///,6,13,Experiment
2023-05-24,Other,fyttlyf/enterprise/product/enterprise-pay-later///,14,27,Control
2023-05-24,Mobile,fyttlyf/personal/sem/pay-with-rewards-usbank///,3,20,Experiment
2023-05-24,Laptop,fyttlyf/business/product/business-pos-system/contact-sales///,4,26,Experiment
2023-05-24,Laptop,fyttlyf/enterprise/product/enterprise-consumer-network///,2,14,Experiment
2023-05-24,Tablet,fyttlyf/both/security/security-learn-about-scams///,9,21,Control
2023-05-24,Laptop,fyttlyf/business/product/shipping-address-outside///,1,38,Experiment
2023-05-24,Other,fyttlyf/enterprise/product/enterprise-pay-later///,11,14,Experiment
2023-05-24,Mobile,fyttlyf/enterprise/product/enterprise-streamline-operations///,14,32,Experiment
2023-05-24,Other,fyttlyf/business//cashback-faq///,4,13,Control
2023-05-24,Mobile,fyttlyf/business/campaign/get-paid///,133,4913,Control
2023-05-24,Tablet,fyttlyf/personal//offers///,5,24,Control
2023-05-24,Laptop,fyttlyf/business//cashback-faq///,18,71,Control
2023-05-24,Laptop,fyttlyf/personal/product/digital-wallet-ways-to-pay/rewards-points///,48,349,Control
2023-05-24,Mobile,fyttlyf/personal/product/digital-wallet-send-receive-money/request-money///,51,173,Control
2023-05-24,Laptop,fyttlyf/personal/campaign/hvreward-enroll///,44,85,Experiment
2023-05-24,Mobile,fyttlyf/business//zettle-offer-0///,22,20,Control
2023-05-24,Other,fyttlyf/business/campaign/get-paid///,10,59,Experiment
2023-05-24,Mobile,fyttlyf/personal//travel///,20,56,Control
2023-05-24,Mobile,fyttlyf/general/product/accessibility///,16,28,Experiment
2023-05-24,Other,fyttlyf/enterprise/product/enterprise-accept-payments///,13,31,Control
2023-05-24,Other,fyttlyf/personal/product/digital-wallet-how-fyttlyf-works///,59,175,Control
2023-05-24,Mobile,fyttlyf/business/product/business-pos-system/pricing///,10,25,Experiment
2023-05-24,Mobile,fyttlyf/business/product/business-operations///,2,15,Experiment
2023-05-24,Laptop,fyttlyf/both/security/security-protect-your-devices///,7,28,Experiment
2023-05-24,Other,fyttlyf/personal/product/digital-wallet-manage-money/cash-check///,11,22,Control
2023-05-24,Tablet,fyttlyf/personal//ct///,12,48,Control
2023-05-24,Mobile,fyttlyf/business/product/business-operations/returns///,0,32,Control
2023-05-24,Other,fyttlyf/business/product/business-financial-services/credit-card///,19,28,Control
2023-05-24,Laptop,fyttlyf/personal/campaign/campaigns-taxes///,3,30,Experiment
2023-05-24,Mobile,fyttlyf/enterprise//enterprise-advanced-fraud-security///,11,25,Control
2023-05-24,Other,fyttlyf/personal/product/digital-wallet-send-receive-money///,10,32,Experiment
2023-05-24,Laptop,fyttlyf/business/product/business-accept-payments/checkout/recurring///,20,37,Control
2023-05-24,Other,fyttlyf/general//pay-with-rewards-chase///,2,23,Control
2023-05-24,Laptop,fyttlyf/personal//intro-offer4///,6,75,Control
2023-05-24,Other,fyttlyf/business/product/business-accept-payments///,19,85,Control
2023-05-24,Mobile,fyttlyf/personal/product/digital-wallet-manage-money///,6,21,Experiment
2023-05-24,Other,fyttlyf/personal//travel///,11,9,Control
2023-05-24,Mobile,fyttlyf/personal/product/digital-wallet-deals-rewards///,3,15,Experiment
2023-05-24,Tablet,fyttlyf/personal//fyttlyf-credit-offer-start///,16,22,Control
2023-05-24,Other,fyttlyf/honey/redirect////,9,25,Control
2023-05-24,Mobile,fyttlyf/business/product/business-operations/dispute-management///,2,12,Control
2023-05-24,Other,fyttlyf/personal//intro-offer4///,5,15,Control
2023-05-24,Mobile,fyttlyf/personal//fyttlyf-credit-payment-security-offer-end///,15,14,Experiment
2023-05-24,Other,fyttlyf/enterprise/product/enterprise-accelerate-growth///,1,22,Control
2023-05-24,Laptop,fyttlyf/personal/product/digital-wallet-seller-profile///,8,8,Experiment
2023-05-24,Tablet,fyttlyf/business/product/business-platforms-and-marketplaces///,14,17,Control
2023-05-24,Other,fyttlyf/business/product/business-platforms-and-marketplaces///,6,0,Control
2023-05-24,Tablet,fyttlyf/personal/product/digital-wallet-manage-money/direct-deposit///,8,16,Control
2023-05-24,Mobile,fyttlyf/personal//ct///,1,125162,Control
2023-05-24,Laptop,fyttlyf/business//merchant-fees///,170,1923,Control
2023-05-24,Other,fyttlyf/personal/campaign/campaigns-digital-wallet/ways-to-pay/affiliate///,85,184,Control
2023-05-24,Laptop,fyttlyf/general//pay-with-rewards-chase///,25,246,Control
2023-05-24,Laptop,fyttlyf/personal/product/digital-wallet///,282,1268,Control
2023-05-24,Mobile,fyttlyf/sem//account-selection-signup///,11,71,Experiment
2023-05-24,Laptop,fyttlyf///credit-easy-payments-offer-end///,3,266,Control
2023-05-24,Laptop,fyttlyf/personal//fyttlyf-credit-offer-start///,68,193,Experiment
2023-05-24,Mobile,fyttlyf/business/product/business-contact-sales/thank-you///,23,63,Control
2023-05-24,Mobile,fyttlyf/both/security/security///,41,201,Control
2023-05-24,Tablet,fyttlyf/business/campaign/campaigns-business/contact///,17,53,Control
2023-05-24,Other,fyttlyf/business/product/business-accept-payments///,3,15,Experiment
2023-05-24,Mobile,fyttlyf/business/product/business-operations///,6,31,Control
2023-05-24,Laptop,fyttlyf/enterprise/product/enterprise-streamline-operations///,7,9,Control
2023-05-24,Mobile,fyttlyf/personal/product/digital-wallet-ways-to-pay/checkout-with-fyttlyf///,2,23,Control
2023-05-24,Laptop,fyttlyf/personal//offers///,23,173,Experiment
2023-05-24,Other,fyttlyf/personal/product/digital-wallet-manage-money/pay-bills///,10,39,Control
2023-05-24,Mobile,fyttlyf/business/product/business-operations/shipping///,4,51,Experiment
2023-05-24,Mobile,fyttlyf/business/product/business-pos-system/contact-sales/thank-you///,17,19,Control
2023-05-24,Laptop,fyttlyf/consumer/campaign/p2p-5dollarw3-mar23-tnc///,21,72,Control
2023-05-24,Laptop,fyttlyf/personal/product/digital-wallet-send-receive-money/start-selling///,12,74,Control
2023-05-24,Mobile,fyttlyf/both/security/security-protect-your-account///,19,23,Experiment
2023-05-24,Tablet,fyttlyf/personal/campaign/campaigns-digital-wallet/ways-to-pay/affiliate///,19,11,Control
2023-05-24,Other,fyttlyf/business/product/business-accept-payments/virtual-terminal///,16,20,Control
2023-05-24,Other,fyttlyf/enterprise/product/enterprise///,10,22,Control
2023-05-24,Mobile,fyttlyf/business/product/invite///,8,20,Control
2023-05-24,Mobile,fyttlyf/personal/product/start-selling///,5,28,Control
2023-05-24,Other,fyttlyf/both/security/security-protect-your-devices///,8,17,Control
2023-05-24,Mobile,fyttlyf/personal/product/digital-wallet-ways-to-pay/fyttlyf-honey///,2,27,Experiment
2023-05-24,Laptop,fyttlyf/business/legal/fyttlyf-business-loan-faq///,7,22,Control
2023-05-24,Mobile,fyttlyf/business//chasefreedom5///,14,12,Experiment
2023-05-24,Laptop,fyttlyf/business/product/business-pos-system/integrations///,12,14,Experiment
2023-05-24,Mobile,fyttlyf/enterprise/product/enterprise-consumer-network///,12,15,Experiment
2023-05-24,Laptop,fyttlyf/personal//offers///,174,1241,Control
2023-05-24,Laptop,fyttlyf/personal//fyttlyf-credit-signin///,42,122,Experiment
2023-05-24,Mobile,fyttlyf/business/product/recurring-payments-subscriptions///,14,98,Experiment
2023-05-24,Laptop,fyttlyf/enterprise/product/enterprise-pay-later-messaging///,12,60,Experiment
2023-05-24,Laptop,fyttlyf/personal/product/digital-wallet-ways-to-pay/checkout-with-fyttlyf///,0,16,Experiment
2023-05-24,Laptop,fyttlyf/business/product/business-operations/shipping///,10,34,Experiment
2023-05-24,Laptop,fyttlyf/personal//intro-offer4///,0,25,Experiment
2023-05-24,Other,fyttlyf/enterprise/product/enterprise-pay-later-messaging///,2,24,Control
2023-05-24,Tablet,fyttlyf/business/product/business-open-business-account///,5,12,Control
2023-05-24,Other,fyttlyf/business/product/pricing///,10,12,Control
2023-05-07,Laptop,fyttlyf/business/product/business-pos-system/contact-sales///,16,233,Control
2023-05-07,Laptop,fyttlyf/both/product/digital-wallet-mobile-apps///,394,1563,Control
2023-05-07,Laptop,fyttlyf/business//business-roadmap///,1,1081,Control
2023-05-07,Laptop,fyttlyf/business/campaign/campaigns-business/accept-more-payments///,152,3401,Control
2023-05-07,Laptop,fyttlyf/both/security/security///,11,101,Experiment
2023-05-07,Laptop,fyttlyf/sem//account-selection-signup///,3,2692,Control
2023-05-07,Laptop,fyttlyf/enterprise/product/enterprise-accept-payments///,20,1118,Control
2023-05-07,Other,fyttlyf/business/product/business///,42,87,Control
2023-05-07,Laptop,fyttlyf/business/product/business-pos-system/card-reader///,178,2038,Control
2023-05-07,Mobile,fyttlyf/business/campaign/campaigns-business/accept-more-payments///,12,112,Experiment
2023-05-07,Other,fyttlyf/business/product/all-in-one-solution///,23,289,Control
2023-05-07,Laptop,fyttlyf/personal/sem/pay-with-rewards-capitalone///,226,2292,Control
2023-05-07,Laptop,fyttlyf/personal/campaign/campaigns-taxes///,12,677,Control
2023-05-07,Laptop,fyttlyf/business/product/business///,723,2207,Control
2023-05-07,Laptop,fyttlyf///page-not-found///,5,512,Control
2023-05-07,Other,fyttlyf/business/campaign/campaigns-business/contact///,22,260,Control
2023-05-07,Laptop,fyttlyf/personal/product/digital-wallet-send-receive-money///,1107,2821,Control
2023-05-07,Laptop,fyttlyf/personal/product/digital-wallet-manage-money/start-saving///,101,191,Experiment
2023-05-07,Mobile,fyttlyf/business/product/business-financial-services/working-capital///,29,141,Control
2023-05-07,Mobile,fyttlyf///page-not-found///,19,584,Control
2023-05-07,Laptop,fyttlyf/both/security/security-learn///,45,311,Control
2023-05-07,Mobile,fyttlyf/business/product/business-financial-services///,42,165,Control
2023-05-07,Laptop,fyttlyf/consumer/campaign/uchooserewards///,16,136,Control
2023-05-07,Mobile,fyttlyf/personal/sem/pay-with-rewards-wellsfargo///,13,69,Control
2023-05-07,Mobile,fyttlyf/personal/product/digital-wallet-send-receive-money/start-selling///,55,168,Control
2023-05-07,Mobile,fyttlyf/business/product/recurring-payments-subscriptions///,178,807,Control
2023-05-07,Laptop,fyttlyf/personal/product/digital-wallet-ways-to-pay/rewards-points///,74,442,Control
2023-05-07,Mobile,fyttlyf///pay-with-rewards-scorecard///,1,24,Control
2023-05-07,Mobile,fyttlyf/business/product/pricing///,90,434,Control
2023-05-07,Laptop,fyttlyf/business/product/business-operations/shipping///,24,131,Control
2023-05-07,Laptop,fyttlyf/general//pay-with-rewards-chase///,24,100,Control
2023-05-07,Other,fyttlyf/personal/buy/fees///,44,128,Control
2023-05-07,Mobile,fyttlyf/enterprise/product/enterprise-payment-methods///,48,123,Control
2023-05-07,Mobile,fyttlyf///fundraising-online///,16,41,Experiment
2023-05-07,Mobile,fyttlyf/personal/product/digital-wallet-ways-to-pay///,130,185,Experiment
2023-05-07,Laptop,fyttlyf/business/product/business-getstarted///,38,82,Experiment
2023-05-07,Mobile,fyttlyf///page-not-found///,30,85,Experiment
2023-05-07,Laptop,fyttlyf/personal/product/digital-wallet-send-receive-money/send-money///,111,882,Control
2023-05-07,Mobile,fyttlyf/personal/product/digital-wallet-how-fyttlyf-works///,83,290,Experiment
2023-05-07,Mobile,fyttlyf/business/product/business-pos-system/pricing///,15,98,Experiment
2023-05-07,Tablet,fyttlyf/personal//offers///,13,24,Experiment
2023-05-07,Other,fyttlyf/business/product/business-accept-payments/virtual-terminal///,0,10,Control
2023-05-07,Tablet,fyttlyf/business/product/mitigate-risk///,4,32,Control
2023-05-07,Laptop,fyttlyf/personal/campaign/qip2r059n///,18,35,Experiment
2023-05-07,Tablet,fyttlyf/enterprise/product/enterprise///,17,34,Control
2023-05-07,Laptop,fyttlyf/both/security/security-learn///,18,58,Experiment
2023-05-07,Mobile,fyttlyf/business/product/business-financial-services/debit-card///,51,170,Control
2023-05-07,Mobile,fyttlyf/personal//non-profits-fundraising-donate-button///,1,26,Experiment
2023-05-07,Other,fyttlyf///money-holds///,0,27,Control
2023-05-07,Mobile,fyttlyf/personal/product/digital-wallet-manage-money/direct-deposit///,8,42,Experiment
2023-05-07,Laptop,fyttlyf///pay-with-rewards-citi///,18,31,Experiment
2023-05-07,Mobile,fyttlyf/general//law-enforcement///,15,65,Control
2023-05-07,Laptop,fyttlyf/business/product/business-platforms-and-marketplaces///,46,234,Control
2023-05-07,Laptop,fyttlyf/business/product/business-getstarted///,114,607,Control
2023-05-07,Mobile,fyttlyf/enterprise/product/enterprise///,8,39,Experiment
2023-05-07,Mobile,fyttlyf/business/product/business-accept-payments/checkout///,11,69,Experiment
2023-05-07,Laptop,fyttlyf/enterprise/product/enterprise-pay-later///,18,682,Control
2023-05-07,Other,fyttlyf/personal/product/digital-wallet-deals-rewards///,13,23,Control
2023-05-07,Other,fyttlyf/both/security/security-report-suspicious-messages///,11,25,Experiment
2023-05-07,Other,fyttlyf/personal/product/digital-wallet-manage-money/fyttlyf-debit-card///,18,64,Control
2023-05-07,Other,fyttlyf/business/product/business-pos-system///,30,123,Control
2023-05-07,Laptop,fyttlyf/business/product/business-financial-services///,39,95,Control
2023-05-07,Other,fyttlyf/business/campaign/campaigns-business/contact///,12,41,Experiment
2023-05-07,Mobile,fyttlyf/both/security/security-report-suspicious-messages///,24,112,Experiment
2023-05-07,Mobile,fyttlyf/personal/product/digital-wallet-seller-profile///,10,47,Control
2023-05-07,Laptop,fyttlyf/personal/product/shopping-selection///,12,61,Experiment
2023-05-07,Mobile,fyttlyf/general/product/accessibility///,27,142,Control
2023-05-07,Mobile,fyttlyf/business/product/business-accept-payments/checkout/integration///,43,156,Control
2023-05-07,Laptop,fyttlyf/personal//intro-offer4///,13,46,Control
2023-05-07,Laptop,fyttlyf/both/security/security-report-fraud///,7,62,Experiment
2023-05-07,Laptop,fyttlyf/personal//google-play-2022///,31,259,Control
2023-05-07,Tablet,fyttlyf/business/campaign/campaigns-business/contact///,6,33,Control
2023-05-07,Laptop,fyttlyf/personal/product/digital-wallet-ways-to-pay/fyttlyf-honey///,6,20,Experiment
2023-05-07,Mobile,fyttlyf/personal//fyttlyf-credit-faq-offer-end///,24,77,Experiment
2023-05-07,Laptop,fyttlyf/personal/product/digital-wallet-deals-rewards///,19,38,Experiment
2023-05-07,Other,fyttlyf/personal/buy/fees///,16,29,Experiment
2023-05-07,Laptop,fyttlyf/personal/campaign/hvreward-enroll///,31,42,Experiment
2023-05-07,Tablet,fyttlyf/business/campaign/campaigns-business/accept-more-payments///,7,19,Experiment
2023-05-07,Laptop,fyttlyf/personal//pfs-claim-offer5-3q-p///,11,59,Experiment
2023-05-07,Laptop,fyttlyf/personal/product/welcome///,13,29,Control
2023-05-07,Laptop,fyttlyf/personal/product/digital-wallet-ways-to-pay/pay-with-qr-code///,19,47,Experiment
2023-05-07,Mobile,fyttlyf/business/product/business-accept-payments/checkout/installments///,147,463,Control
2023-05-07,Laptop,fyttlyf/business/product/shipping-address-outside///,7,26,Control
2023-05-07,Tablet,fyttlyf/personal/product/digital-wallet-ways-to-pay///,9,21,Control
2023-05-07,Laptop,fyttlyf///disputes-chargebacks///,7,30,Control
2023-05-07,Laptop,fyttlyf/personal//fyttlyf-credit-faq-offer-end///,4,86,Experiment
2023-05-07,Mobile,fyttlyf/general/sem/google-pay-fyttlyf///,7,23,Experiment
2023-05-07,Mobile,fyttlyf/both/security/security///,16,66,Experiment
2023-05-07,Laptop,fyttlyf/both/security/security-protect-your-account///,17,54,Experiment
2023-05-07,Mobile,fyttlyf/business/product/business-accept-payments///,31,179,Experiment
2023-05-07,Mobile,fyttlyf/business/product/business-contact-sales/thank-you///,9,22,Experiment
2023-05-07,Laptop,fyttlyf/personal/product/digital-wallet-manage-money///,20,50,Experiment
2023-05-07,Laptop,fyttlyf/both/product/digital-wallet-mobile-apps///,46,184,Experiment
2023-05-07,Mobile,fyttlyf/business/product/business-accept-payments/virtual-terminal///,20,94,Control
2023-05-07,Mobile,fyttlyf/enterprise/product/enterprise-pay-later///,15,26,Experiment
2023-05-07,Laptop,fyttlyf/business/product/business-pos-system/software///,7,58,Experiment
2023-05-07,Laptop,fyttlyf/personal/product/digital-wallet-ways-to-pay/checkout-with-fyttlyf///,3,43,Control
2023-05-07,Mobile,fyttlyf///pay-with-rewards-citi///,14,55,Control
2023-05-07,Mobile,fyttlyf/personal/campaign/opt-in-eng///,9,31,Experiment
2023-05-07,Tablet,fyttlyf/personal/product/digital-wallet-send-receive-money/send-money///,5,17,Control
2023-05-07,Laptop,fyttlyf/business/product/getting-started-fundraise///,10,25,Experiment
2023-05-07,Mobile,fyttlyf/business/product/business-accept-payments/checkout/recurring///,19,19,Experiment
2023-05-07,Other,fyttlyf/personal/product/digital-wallet-manage-money/add-cash///,8,28,Control
2023-05-07,Laptop,fyttlyf/both/security/security-protect-personal-info///,9,40,Experiment
2023-05-07,Mobile,fyttlyf/enterprise/product/enterprise-consumer-network///,8,75,Control
2023-05-07,Laptop,fyttlyf/business//zettle-offer-0///,9,22,Experiment
2023-05-07,Other,fyttlyf/business/product/business-accept-payments///,4,24,Experiment
2023-05-07,Laptop,fyttlyf/personal/product/digital-wallet-manage-money/cash-check///,17,74,Experiment
2023-05-07,Tablet,fyttlyf/business/campaign/campaigns-business/accept-more-payments///,15,23,Control
2023-05-07,Laptop,fyttlyf/business/product/business-pos-system/integrations///,7,16,Experiment
2023-05-07,Mobile,fyttlyf/enterprise/product/enterprise-platform///,1,27,Control
2023-05-07,Other,fyttlyf/personal//intro-offer4///,12,26,Control
2023-05-07,Laptop,fyttlyf///pay-with-rewards-scorecard///,9,25,Control
2023-05-07,Tablet,fyttlyf/personal//fyttlyf-credit-offer-start///,7,19,Control
2023-05-07,Laptop,fyttlyf/business/product/business-pos-system/terminal///,16,44,Experiment
2023-05-07,Mobile,fyttlyf/business/product/business-financial-services///,15,23,Experiment
2023-05-07,Laptop,fyttlyf///pay-with-rewards-amex///,7,15,Experiment
2023-05-07,Mobile,fyttlyf/general/partner/samsung-pay///,21,35,Control
2023-05-07,Mobile,fyttlyf/enterprise/product/enterprise-accept-payments///,30,177,Control
2023-05-07,Mobile,fyttlyf///pay-with-rewards-amex///,14,15,Experiment
2023-05-07,Laptop,fyttlyf/personal/product/digital-wallet-send-receive-money/start-selling///,13,22,Experiment
2023-05-07,Other,fyttlyf/both/security/security-report-fraud///,3,30,Control
2023-05-07,Laptop,fyttlyf/business/product/fyttlyf-working-capital/pre-approval///,14,10,Experiment
2023-05-07,Mobile,fyttlyf/enterprise/product/enterprise-payment-methods///,7,30,Experiment
2023-05-07,Other,fyttlyf///page-not-found///,12,17,Experiment
2023-05-07,Mobile,fyttlyf/business/product/shipping-address-outside///,12,26,Control
2023-05-07,Laptop,fyttlyf///extras-credit-card-benefits///,10,17,Experiment
2023-05-07,Other,fyttlyf/business/product/pricing///,13,17,Control
2023-05-07,Laptop,fyttlyf/business//merchant-fees///,23,275,Experiment
2023-05-07,Other,fyttlyf/business/product/business-getstarted///,9,17,Experiment
2023-05-07,Other,fyttlyf/personal//gaming///,12,14,Control
2023-05-07,Mobile,fyttlyf/business//cashback-faq///,7,6,Experiment
2023-05-07,Laptop,fyttlyf/personal//fyttlyf-credit-how-it-works///,14,20,Experiment
2023-05-07,Mobile,fyttlyf/general//account-sign-up///,16,11,Control
2023-05-07,Mobile,fyttlyf/both/security/security-learn-about-scams///,5,37,Control
2023-05-07,Mobile,fyttlyf/business//travel-business-payment-solutions///,6,28,Control
2023-05-07,Other,fyttlyf/general/product/concerto-redirect///,0,18,Control
2023-05-07,Other,fyttlyf/personal//fyttlyf-credit-signin///,17,41,Experiment
2023-05-07,Other,fyttlyf///spotify-premium-offer///,13,81,Experiment
2023-05-07,Other,fyttlyf/personal//google-play-2022///,3,24,Experiment
2023-05-07,Laptop,fyttlyf/business/product/business-accept-payments/virtual-terminal///,12,33,Experiment
2023-05-07,Mobile,fyttlyf/business/product/business-operations/mass-payments///,1,20,Experiment
2023-05-07,Other,fyttlyf/personal/internal/digital-wallet-manage-money/fyttlyf-cashback-mastercard///,16,40,Control
2023-05-07,Laptop,fyttlyf/enterprise//enterprise-contact-sales///,4,33,Experiment
2023-05-07,Mobile,fyttlyf/general//political-contributions-donations///,9,23,Experiment
2023-05-07,Mobile,fyttlyf/personal/campaign/udspr120w///,2,25,Control
2023-05-07,Laptop,fyttlyf/business/product/cvs-qr-code///,10,45,Control
2023-05-07,Other,fyttlyf/both/security/security-report-fraud///,7,23,Experiment
2023-05-07,Laptop,fyttlyf/business/product/mobile-apps-business-app///,11,33,Experiment
2023-05-07,Mobile,fyttlyf/enterprise//global-payment-processing-solutions///,8,60,Control
2023-05-07,Mobile,fyttlyf/business/product/business-marketplace-payments///,12,28,Control
2023-05-07,Other,fyttlyf/personal/product/digital-wallet-send-receive-money///,1,7,Experiment
2023-05-07,Tablet,fyttlyf/personal/campaign/opt-in-eng///,7,19,Control
2023-05-07,Other,fyttlyf/business/product/business-open-business-account///,10,22,Experiment
2023-05-07,Tablet,fyttlyf/personal/product/digital-wallet-manage-money/cash-check///,1,12,Control
2023-05-07,Laptop,fyttlyf/consumer/campaign/p2p-5dollarw3-mar23-tnc///,7,19,Control
2023-05-07,Tablet,fyttlyf/business/campaign/campaigns-business/contact///,8,15,Experiment
2023-05-07,Tablet,fyttlyf/business/product/business-financial-services/business-loan///,4,27,Control
2023-05-07,Other,fyttlyf/general//pay-with-rewards-discover///,8,25,Control
2023-05-07,Laptop,fyttlyf/personal/campaign/udspr120w///,6,22,Experiment
2023-05-07,Laptop,fyttlyf/enterprise/campaigns/global-payment-processing-solutions///,5,10,Control
2023-05-07,Laptop,fyttlyf/personal//send-money-to-india///,1,22,Experiment
2023-05-07,Laptop,fyttlyf/enterprise/product/enterprise-payment-methods///,4,20,Control
2023-05-07,Tablet,fyttlyf/business//merchant-fees///,2,21,Control
2023-05-07,Laptop,fyttlyf/business/campaign/campaigns-business/all-in-one-solution///,5,22,Control
2023-05-07,Mobile,fyttlyf/personal/product/welcome///,11,20,Experiment
2023-05-07,Mobile,fyttlyf/general/product/accessibility///,10,13,Experiment
2023-05-07,Mobile,fyttlyf/business/product/business-operations/risk-management///,12,27,Experiment
2023-05-07,Other,fyttlyf/business/product/business-financial-services/debit-card///,13,21,Control
2023-05-07,Laptop,fyttlyf/personal//send-money-to-mexico///,3,18,Experiment
2023-05-07,Other,fyttlyf/business/product/business-financial-services/working-capital///,6,24,Control
2023-05-07,Mobile,fyttlyf/business/product/donations-fyttlyf-giving-fund-updates///,12,27,Experiment
2023-05-07,Mobile,fyttlyf/personal/buy/fyttlyf-benefits///,4,13,Experiment
2023-05-07,Laptop,main/consappdownload/xsell////APP_REDIRECT/,15,16,Control
2023-05-07,Other,fyttlyf///fundraising-online///,12,27,Experiment
2023-05-07,Other,fyttlyf/personal/product/digital-wallet-ways-to-pay/checkout-with-fyttlyf///,4,27,Control
2023-05-07,Mobile,fyttlyf/business/enterprise/digital-gambling-campaign///,2,18,Control
2023-05-07,Mobile,fyttlyf/personal//fyttlyf-credit-payment-security-offer-end///,11,26,Experiment
2023-05-07,Tablet,fyttlyf/personal/product/digital-wallet-ways-to-pay/fyttlyf-honey///,10,20,Control
